date,Id,steps,calories_burned,avg_heart_rate,sleep_hours
2023-01-01 00:38:00+00:00,150445.5,0.0,0.0,80.20099596774193,6.924
2023-01-01 00:39:00+00:00,150445.5,0.0,0.0,80.20102217741936,6.924
2023-01-01 00:40:00+00:00,150445.5,0.0,0.0,80.20104838709678,6.924
2023-01-01 00:41:00+00:00,150445.5,0.0,0.0,80.20107459677419,6.924
2023-01-01 00:42:00+00:00,150445.5,0.0,0.0,80.20110080645162,6.924
2023-01-01 00:43:00+00:00,150445.5,0.0,0.0,80.20112701612904,6.924
2023-01-01 00:44:00+00:00,150445.5,0.0,0.0,80.20115322580645,6.924
2023-01-01 00:45:00+00:00,150445.5,0.0,0.0,80.20117943548388,6.924
2023-01-01 00:46:00+00:00,150445.5,0.0,0.0,80.2012056451613,6.924
2023-01-01 00:47:00+00:00,150445.5,0.0,0.0,80.20123185483871,6.924
2023-01-01 00:48:00+00:00,150445.5,0.0,0.0,80.20125806451613,6.924
2023-01-01 00:49:00+00:00,150445.5,0.0,0.0,80.20128427419355,6.924
2023-01-01 00:50:00+00:00,150445.5,0.0,0.0,80.20131048387097,6.924
2023-01-01 00:51:00+00:00,150445.5,0.0,0.0,80.20133669354838,6.924
2023-01-01 00:52:00+00:00,150445.5,0.0,0.0,80.20136290322581,6.924
2023-01-01 00:53:00+00:00,150445.5,0.0,0.0,80.20138911290323,6.924
2023-01-01 00:54:00+00:00,150445.5,0.0,0.0,80.20141532258064,6.924
2023-01-01 00:55:00+00:00,150445.5,0.0,0.0,80.20144153225807,6.924
2023-01-01 00:56:00+00:00,150445.5,0.0,0.0,80.20146774193549,6.924
2023-01-01 00:57:00+00:00,150445.5,0.0,0.0,80.2014939516129,6.924
2023-01-01 00:58:00+00:00,150445.5,0.0,0.0,80.20152016129032,6.924
2023-01-01 00:59:00+00:00,150445.5,0.0,0.0,80.20154637096775,6.924
2023-01-01 01:00:00+00:00,150445.5,0.0,0.0,80.20157258064516,6.924
2023-01-01 01:01:00+00:00,150445.5,0.0,0.0,80.20159879032258,6.924
2023-01-01 01:02:00+00:00,150445.5,0.0,0.0,80.201625,6.924
2023-01-01 01:03:00+00:00,150445.5,0.0,0.0,80.20165120967742,6.924
2023-01-01 01:04:00+00:00,150445.5,0.0,0.0,80.20167741935484,6.924
2023-01-01 01:05:00+00:00,150445.5,0.0,0.0,80.20170362903227,6.924
2023-01-01 01:06:00+00:00,150445.5,0.0,0.0,80.20172983870968,6.924
2023-01-01 01:07:00+00:00,150445.5,0.0,0.0,80.2017560483871,6.924
2023-01-01 01:08:00+00:00,150445.5,0.0,0.0,80.20178225806453,6.924
2023-01-01 01:09:00+00:00,150445.5,0.0,0.0,80.20180846774194,6.924
2023-01-01 01:10:00+00:00,150445.5,0.0,0.0,80.20183467741936,6.924
2023-01-01 01:11:00+00:00,150445.5,0.0,0.0,80.20186088709677,6.924
2023-01-01 01:12:00+00:00,150445.5,0.0,0.0,80.2018870967742,6.924
2023-01-01 01:13:00+00:00,150445.5,0.0,0.0,80.20191330645162,6.924
2023-01-01 01:14:00+00:00,150445.5,0.0,0.0,80.20193951612903,6.924
2023-01-01 01:15:00+00:00,150445.5,0.0,0.0,80.20196572580646,6.924
2023-01-01 01:16:00+00:00,150445.5,0.0,0.0,80.20199193548387,6.924
2023-01-01 01:17:00+00:00,150445.5,0.0,0.0,80.20201814516129,6.924
2023-01-01 01:18:00+00:00,150445.5,0.0,0.0,80.20204435483872,6.924
2023-01-01 01:19:00+00:00,150445.5,0.0,0.0,80.20207056451613,6.924
2023-01-01 01:20:00+00:00,150445.5,0.0,0.0,80.20209677419355,6.924
2023-01-01 01:21:00+00:00,150445.5,0.0,0.0,80.20212298387096,6.924
2023-01-01 01:22:00+00:00,150445.5,0.0,0.0,80.2021491935484,6.924
2023-01-01 01:23:00+00:00,150445.5,0.0,0.0,80.20217540322581,6.924
2023-01-01 01:24:00+00:00,150445.5,0.0,0.0,80.20220161290322,6.924
2023-01-01 01:25:00+00:00,150445.5,0.0,0.0,80.20222782258065,6.924
2023-01-01 01:26:00+00:00,150445.5,0.0,0.0,80.20225403225807,6.924
2023-01-01 01:27:00+00:00,150445.5,0.0,0.0,80.20228024193548,6.924
2023-01-01 01:28:00+00:00,150445.5,0.0,0.0,80.20230645161291,6.924
2023-01-01 01:29:00+00:00,150445.5,0.0,0.0,80.20233266129033,6.924
2023-01-01 01:30:00+00:00,150445.5,0.0,0.0,80.20235887096774,6.924
2023-01-01 01:31:00+00:00,150445.5,0.0,0.0,80.20238508064516,6.924
2023-01-01 01:32:00+00:00,150445.5,0.0,0.0,80.20241129032259,6.924
2023-01-01 01:33:00+00:00,150445.5,0.0,0.0,80.2024375,6.924
2023-01-01 01:34:00+00:00,150445.5,0.0,0.0,80.20246370967742,6.924
2023-01-01 01:35:00+00:00,150445.5,0.0,0.0,80.20248991935485,6.924
2023-01-01 01:36:00+00:00,150445.5,0.0,0.0,80.20251612903226,6.924
2023-01-01 01:37:00+00:00,150445.5,0.0,0.0,80.20254233870968,6.924
2023-01-01 01:38:00+00:00,150445.5,0.0,0.0,80.2025685483871,6.924
2023-01-01 01:39:00+00:00,150445.5,0.0,0.0,80.20259475806452,6.924
2023-01-01 01:40:00+00:00,150445.5,0.0,0.0,80.20262096774194,6.924
2023-01-01 01:41:00+00:00,150445.5,0.0,0.0,80.20264717741935,6.924
2023-01-01 01:42:00+00:00,150445.5,0.0,0.0,80.20267338709678,6.924
2023-01-01 01:43:00+00:00,150445.5,0.0,0.0,80.2026995967742,6.924
2023-01-01 01:44:00+00:00,150445.5,0.0,0.0,80.20272580645161,6.924
2023-01-01 01:45:00+00:00,150445.5,0.0,0.0,80.20275201612904,6.924
2023-01-01 01:46:00+00:00,150445.5,0.0,0.0,80.20277822580645,6.924
2023-01-01 01:47:00+00:00,150445.5,0.0,0.0,80.20280443548387,6.924
2023-01-01 01:48:00+00:00,150445.5,0.0,0.0,80.2028306451613,6.924
2023-01-01 01:49:00+00:00,150445.5,0.0,0.0,80.20285685483871,6.924
2023-01-01 01:50:00+00:00,150445.5,0.0,0.0,80.20288306451613,6.924
2023-01-01 01:51:00+00:00,150445.5,0.0,0.0,80.20290927419354,6.924
2023-01-01 01:52:00+00:00,150445.5,0.0,0.0,80.20293548387097,6.924
2023-01-01 01:53:00+00:00,150445.5,0.0,0.0,80.20296169354839,6.924
2023-01-01 01:54:00+00:00,150445.5,0.0,0.0,80.2029879032258,6.924
2023-01-01 01:55:00+00:00,150445.5,0.0,0.0,80.20301411290323,6.924
2023-01-01 01:56:00+00:00,150445.5,0.0,0.0,80.20304032258065,6.924
2023-01-01 01:57:00+00:00,150445.5,0.0,0.0,80.20306653225806,6.924
2023-01-01 01:58:00+00:00,150445.5,0.0,0.0,80.20309274193549,6.924
2023-01-01 01:59:00+00:00,150445.5,0.0,0.0,80.20311895161291,6.924
2023-01-01 02:00:00+00:00,150445.5,0.0,0.0,80.20314516129032,6.924
2023-01-01 02:01:00+00:00,150445.5,0.0,0.0,80.20317137096775,6.924
2023-01-01 02:02:00+00:00,150445.5,0.0,0.0,80.20319758064517,6.924
2023-01-01 02:03:00+00:00,150445.5,0.0,0.0,80.20322379032258,6.924
2023-01-01 02:04:00+00:00,150445.5,0.0,0.0,80.20325,6.924
2023-01-01 02:05:00+00:00,150445.5,0.0,0.0,80.20327620967743,6.924
2023-01-01 02:06:00+00:00,150445.5,0.0,0.0,80.20330241935484,6.924
2023-01-01 02:07:00+00:00,150445.5,0.0,0.0,80.20332862903226,6.924
2023-01-01 02:08:00+00:00,150445.5,0.0,0.0,80.20335483870969,6.924
2023-01-01 02:09:00+00:00,150445.5,0.0,0.0,80.2033810483871,6.924
2023-01-01 02:10:00+00:00,150445.5,0.0,0.0,80.20340725806452,6.924
2023-01-01 02:11:00+00:00,150445.5,0.0,0.0,80.20343346774195,6.924
2023-01-01 02:12:00+00:00,150445.5,0.0,0.0,80.20345967741936,6.924
2023-01-01 02:13:00+00:00,150445.5,0.0,0.0,80.20348588709678,6.924
2023-01-01 02:14:00+00:00,150445.5,0.0,0.0,80.20351209677419,6.924
2023-01-01 02:15:00+00:00,150445.5,0.0,0.0,80.20353830645162,6.924
2023-01-01 02:16:00+00:00,150445.5,0.0,0.0,80.20356451612903,6.924
2023-01-01 02:17:00+00:00,150445.5,0.0,0.0,80.20359072580645,6.924
2023-01-01 02:18:00+00:00,150445.5,0.0,0.0,80.20361693548388,6.924
2023-01-01 02:19:00+00:00,150445.5,0.0,0.0,80.2036431451613,6.924
2023-01-01 02:20:00+00:00,150445.5,0.0,0.0,80.20366935483871,6.924
2023-01-01 02:21:00+00:00,150445.5,0.0,0.0,80.20369556451614,6.924
2023-01-01 02:22:00+00:00,150445.5,0.0,0.0,80.20372177419355,6.924
2023-01-01 02:23:00+00:00,150445.5,0.0,0.0,80.20374798387097,6.924
2023-01-01 02:24:00+00:00,150445.5,0.0,0.0,80.20377419354838,6.924
2023-01-01 02:25:00+00:00,150445.5,0.0,0.0,80.20380040322581,6.924
2023-01-01 02:26:00+00:00,150445.5,0.0,0.0,80.20382661290323,6.924
2023-01-01 02:27:00+00:00,150445.5,0.0,0.0,80.20385282258064,6.924
2023-01-01 02:28:00+00:00,150445.5,0.0,0.0,80.20387903225807,6.924
2023-01-01 02:29:00+00:00,150445.5,0.0,0.0,80.20390524193549,6.924
2023-01-01 02:30:00+00:00,150445.5,0.0,0.0,80.2039314516129,6.924
2023-01-01 02:31:00+00:00,150445.5,0.0,0.0,80.20395766129033,6.924
2023-01-01 02:32:00+00:00,150445.5,0.0,0.0,80.20398387096775,6.924
2023-01-01 02:33:00+00:00,150445.5,0.0,0.0,80.20401008064516,6.924
2023-01-01 02:34:00+00:00,150445.5,0.0,0.0,80.20403629032258,6.924
2023-01-01 02:35:00+00:00,150445.5,0.0,0.0,80.2040625,6.924
2023-01-01 02:36:00+00:00,150445.5,0.0,0.0,80.20408870967742,6.924
2023-01-01 02:37:00+00:00,150445.5,0.0,0.0,80.20411491935484,6.924
2023-01-01 02:38:00+00:00,150445.5,0.0,0.0,80.20414112903227,6.924
2023-01-01 02:39:00+00:00,150445.5,0.0,0.0,80.20416733870968,6.924
2023-01-01 02:40:00+00:00,150445.5,0.0,0.0,80.2041935483871,6.924
2023-01-01 02:41:00+00:00,150445.5,0.0,0.0,80.20421975806453,6.924
2023-01-01 02:42:00+00:00,150445.5,0.0,0.0,80.20424596774194,6.924
2023-01-01 02:43:00+00:00,150445.5,0.0,0.0,80.20427217741936,6.924
2023-01-01 02:44:00+00:00,150445.5,0.0,0.0,80.20429838709677,6.924
2023-01-01 02:45:00+00:00,150445.5,0.0,0.0,80.2043245967742,6.924
2023-01-01 02:46:00+00:00,150445.5,0.0,0.0,80.20435080645161,6.924
2023-01-01 02:47:00+00:00,150445.5,0.0,0.0,80.20437701612903,6.924
2023-01-01 02:48:00+00:00,150445.5,0.0,0.0,80.20440322580646,6.924
2023-01-01 02:49:00+00:00,150445.5,0.0,0.0,80.20442943548387,6.924
2023-01-01 02:50:00+00:00,150445.5,0.0,0.0,80.20445564516129,6.924
2023-01-01 02:51:00+00:00,150445.5,0.0,0.0,80.20448185483872,6.924
2023-01-01 02:52:00+00:00,150445.5,0.0,0.0,80.20450806451613,6.924
2023-01-01 02:53:00+00:00,150445.5,0.0,0.0,80.20453427419355,6.924
2023-01-01 02:54:00+00:00,150445.5,0.0,0.0,80.20456048387096,6.924
2023-01-01 02:55:00+00:00,150445.5,0.0,0.0,80.20458669354839,6.924
2023-01-01 02:56:00+00:00,150445.5,0.0,0.0,80.20461290322581,6.924
2023-01-01 02:57:00+00:00,150445.5,0.0,0.0,80.20463911290322,6.924
2023-01-01 02:58:00+00:00,150445.5,0.0,0.0,80.20466532258065,6.924
2023-01-01 02:59:00+00:00,150445.5,0.0,0.0,80.20469153225807,6.924
2023-01-01 03:00:00+00:00,150445.5,0.0,0.0,80.20471774193548,6.924
2023-01-01 03:01:00+00:00,150445.5,0.0,0.0,80.20474395161291,6.924
2023-01-01 03:02:00+00:00,150445.5,0.0,0.0,80.20477016129033,6.924
2023-01-01 03:03:00+00:00,150445.5,0.0,0.0,80.20479637096774,6.924
2023-01-01 03:04:00+00:00,150445.5,0.0,0.0,80.20482258064517,6.924
2023-01-01 03:05:00+00:00,150445.5,0.0,0.0,80.20484879032259,6.924
2023-01-01 03:06:00+00:00,150445.5,0.0,0.0,80.204875,6.924
2023-01-01 03:07:00+00:00,150445.5,0.0,0.0,80.20490120967742,6.924
2023-01-01 03:08:00+00:00,150445.5,0.0,0.0,80.20492741935485,6.924
2023-01-01 03:09:00+00:00,150445.5,0.0,0.0,80.20495362903226,6.924
2023-01-01 03:10:00+00:00,150445.5,0.0,0.0,80.20497983870968,6.924
2023-01-01 03:11:00+00:00,150445.5,0.0,0.0,80.2050060483871,6.924
2023-01-01 03:12:00+00:00,150445.5,0.0,0.0,80.20503225806452,6.924
2023-01-01 03:13:00+00:00,150445.5,0.0,0.0,80.20505846774194,6.924
2023-01-01 03:14:00+00:00,150445.5,0.0,0.0,80.20508467741936,6.924
2023-01-01 03:15:00+00:00,150445.5,0.0,0.0,80.20511088709678,6.924
2023-01-01 03:16:00+00:00,150445.5,0.0,0.0,80.2051370967742,6.924
2023-01-01 03:17:00+00:00,150445.5,0.0,0.0,80.20516330645161,6.924
2023-01-01 03:18:00+00:00,150445.5,0.0,0.0,80.20518951612904,6.924
2023-01-01 03:19:00+00:00,150445.5,0.0,0.0,80.20521572580645,6.924
2023-01-01 03:20:00+00:00,150445.5,0.0,0.0,80.20524193548387,6.924
2023-01-01 03:21:00+00:00,150445.5,0.0,0.0,80.2052681451613,6.924
2023-01-01 03:22:00+00:00,150445.5,0.0,0.0,80.20529435483871,6.924
2023-01-01 03:23:00+00:00,150445.5,0.0,0.0,80.20532056451613,6.924
2023-01-01 03:24:00+00:00,150445.5,0.0,0.0,80.20534677419356,6.924
2023-01-01 03:25:00+00:00,150445.5,0.0,0.0,80.20537298387097,6.924
2023-01-01 03:26:00+00:00,150445.5,0.0,0.0,80.20539919354839,6.924
2023-01-01 03:27:00+00:00,150445.5,0.0,0.0,80.2054254032258,6.924
2023-01-01 03:28:00+00:00,150445.5,0.0,0.0,80.20545161290323,6.924
2023-01-01 03:29:00+00:00,150445.5,0.0,0.0,80.20547782258065,6.924
2023-01-01 03:30:00+00:00,150445.5,0.0,0.0,80.20550403225806,6.924
2023-01-01 03:31:00+00:00,150445.5,0.0,0.0,80.20553024193549,6.924
2023-01-01 03:32:00+00:00,150445.5,0.0,0.0,80.2055564516129,6.924
2023-01-01 03:33:00+00:00,150445.5,0.0,0.0,80.20558266129032,6.924
2023-01-01 03:34:00+00:00,150445.5,0.0,0.0,80.20560887096775,6.924
2023-01-01 03:35:00+00:00,150445.5,0.0,0.0,80.20563508064517,6.924
2023-01-01 03:36:00+00:00,150445.5,0.0,0.0,80.20566129032258,6.924
2023-01-01 03:37:00+00:00,150445.5,0.0,0.0,80.2056875,6.924
2023-01-01 03:38:00+00:00,150445.5,0.0,0.0,80.20571370967743,6.924
2023-01-01 03:39:00+00:00,150445.5,0.0,0.0,80.20573991935484,6.924
2023-01-01 03:40:00+00:00,150445.5,0.0,0.0,80.20576612903226,6.924
2023-01-01 03:41:00+00:00,150445.5,0.0,0.0,80.20579233870968,6.924
2023-01-01 03:42:00+00:00,150445.5,0.0,0.0,80.2058185483871,6.924
2023-01-01 03:43:00+00:00,150445.5,0.0,0.0,80.20584475806452,6.924
2023-01-01 03:44:00+00:00,150445.5,0.0,0.0,80.20587096774194,6.924
2023-01-01 03:45:00+00:00,150445.5,0.0,0.0,80.20589717741936,6.924
2023-01-01 03:46:00+00:00,150445.5,0.0,0.0,80.20592338709677,6.924
2023-01-01 03:47:00+00:00,150445.5,0.0,0.0,80.20594959677419,6.924
2023-01-01 03:48:00+00:00,150445.5,0.0,0.0,80.20597580645162,6.924
2023-01-01 03:49:00+00:00,150445.5,0.0,0.0,80.20600201612903,6.924
2023-01-01 03:50:00+00:00,150445.5,0.0,0.0,80.20602822580645,6.924
2023-01-01 03:51:00+00:00,150445.5,0.0,0.0,80.20605443548388,6.924
2023-01-01 03:52:00+00:00,150445.5,0.0,0.0,80.2060806451613,6.924
2023-01-01 03:53:00+00:00,150445.5,0.0,0.0,80.20610685483871,6.924
2023-01-01 03:54:00+00:00,150445.5,0.0,0.0,80.20613306451614,6.924
2023-01-01 03:55:00+00:00,150445.5,0.0,0.0,80.20615927419355,6.924
2023-01-01 03:56:00+00:00,150445.5,0.0,0.0,80.20618548387097,6.924
2023-01-01 03:57:00+00:00,150445.5,0.0,0.0,80.20621169354838,6.924
2023-01-01 03:58:00+00:00,150445.5,0.0,0.0,80.20623790322581,6.924
2023-01-01 03:59:00+00:00,150445.5,0.0,0.0,80.20626411290323,6.924
2023-01-01 04:00:00+00:00,150445.5,0.0,0.0,80.20629032258064,6.924
2023-01-01 04:01:00+00:00,150445.5,0.0,0.0,80.20631653225807,6.924
2023-01-01 04:02:00+00:00,150445.5,0.0,0.0,80.20634274193549,6.924
2023-01-01 04:03:00+00:00,150445.5,0.0,0.0,80.2063689516129,6.924
2023-01-01 04:04:00+00:00,150445.5,0.0,0.0,80.20639516129033,6.924
2023-01-01 04:05:00+00:00,150445.5,0.0,0.0,80.20642137096775,6.924
2023-01-01 04:06:00+00:00,150445.5,0.0,0.0,80.20644758064516,6.924
2023-01-01 04:07:00+00:00,150445.5,0.0,0.0,80.20647379032259,6.924
2023-01-01 04:08:00+00:00,150445.5,0.0,0.0,80.2065,6.924
2023-01-01 04:09:00+00:00,150445.5,0.0,0.0,80.20652620967742,6.924
2023-01-01 04:10:00+00:00,150445.5,0.0,0.0,80.20655241935484,6.924
2023-01-01 04:11:00+00:00,150445.5,0.0,0.0,80.20657862903226,6.924
2023-01-01 04:12:00+00:00,150445.5,0.0,0.0,80.20660483870968,6.924
2023-01-01 04:13:00+00:00,150445.5,0.0,0.0,80.2066310483871,6.924
2023-01-01 04:14:00+00:00,150445.5,0.0,0.0,80.20665725806452,6.924
2023-01-01 04:15:00+00:00,150445.5,0.0,0.0,80.20668346774194,6.924
2023-01-01 04:16:00+00:00,150445.5,0.0,0.0,80.20670967741935,6.924
2023-01-01 04:17:00+00:00,150445.5,0.0,0.0,80.20673588709678,6.924
2023-01-01 04:18:00+00:00,150445.5,0.0,0.0,80.2067620967742,6.924
2023-01-01 04:19:00+00:00,150445.5,0.0,0.0,80.20678830645161,6.924
2023-01-01 04:20:00+00:00,150445.5,0.0,0.0,80.20681451612903,6.924
2023-01-01 04:21:00+00:00,150445.5,0.0,0.0,80.20684072580646,6.924
2023-01-01 04:22:00+00:00,150445.5,0.0,0.0,80.20686693548387,6.924
2023-01-01 04:23:00+00:00,150445.5,0.0,0.0,80.20689314516129,6.924
2023-01-01 04:24:00+00:00,150445.5,0.0,0.0,80.20691935483872,6.924
2023-01-01 04:25:00+00:00,150445.5,0.0,0.0,80.20694556451613,6.924
2023-01-01 04:26:00+00:00,150445.5,0.0,0.0,80.20697177419355,6.924
2023-01-01 04:27:00+00:00,150445.5,0.0,0.0,80.20699798387098,6.924
2023-01-01 04:28:00+00:00,150445.5,0.0,0.0,80.20702419354839,6.924
2023-01-01 04:29:00+00:00,150445.5,0.0,0.0,80.20705040322581,6.924
2023-01-01 04:30:00+00:00,150445.5,0.0,0.0,80.20707661290322,6.924
2023-01-01 04:31:00+00:00,150445.5,0.0,0.0,80.20710282258065,6.924
2023-01-01 04:32:00+00:00,150445.5,0.0,0.0,80.20712903225807,6.924
2023-01-01 04:33:00+00:00,150445.5,0.0,0.0,80.20715524193548,6.924
2023-01-01 04:34:00+00:00,150445.5,0.0,0.0,80.20718145161291,6.924
2023-01-01 04:35:00+00:00,150445.5,0.0,0.0,80.20720766129033,6.924
2023-01-01 04:36:00+00:00,150445.5,0.0,0.0,80.20723387096774,6.924
2023-01-01 04:37:00+00:00,150445.5,0.0,0.0,80.20726008064517,6.924
2023-01-01 04:38:00+00:00,150445.5,0.0,0.0,80.20728629032259,6.924
2023-01-01 04:39:00+00:00,150445.5,0.0,0.0,80.2073125,6.924
2023-01-01 04:40:00+00:00,150445.5,0.0,0.0,80.20733870967742,6.924
2023-01-01 04:41:00+00:00,150445.5,0.0,0.0,80.20736491935484,6.924
2023-01-01 04:42:00+00:00,150445.5,0.0,0.0,80.20739112903226,6.924
2023-01-01 04:43:00+00:00,150445.5,0.0,0.0,80.20741733870967,6.924
2023-01-01 04:44:00+00:00,150445.5,0.0,0.0,80.2074435483871,6.924
2023-01-01 04:45:00+00:00,150445.5,0.0,0.0,80.20746975806452,6.924
2023-01-01 04:46:00+00:00,150445.5,0.0,0.0,80.20749596774193,6.924
2023-01-01 04:47:00+00:00,150445.5,0.0,0.0,80.20752217741936,6.924
2023-01-01 04:48:00+00:00,150445.5,0.0,0.0,80.20754838709678,6.924
2023-01-01 04:49:00+00:00,150445.5,0.0,0.0,80.2075745967742,6.924
2023-01-01 04:50:00+00:00,150445.5,0.0,0.0,80.20760080645161,6.924
2023-01-01 04:51:00+00:00,150445.5,0.0,0.0,80.20762701612904,6.924
2023-01-01 04:52:00+00:00,150445.5,0.0,0.0,80.20765322580645,6.924
2023-01-01 04:53:00+00:00,150445.5,0.0,0.0,80.20767943548387,6.924
2023-01-01 04:54:00+00:00,150445.5,0.0,0.0,80.2077056451613,6.924
2023-01-01 04:55:00+00:00,150445.5,0.0,0.0,80.20773185483871,6.924
2023-01-01 04:56:00+00:00,150445.5,0.0,0.0,80.20775806451613,6.924
2023-01-01 04:57:00+00:00,150445.5,0.0,0.0,80.20778427419356,6.924
2023-01-01 04:58:00+00:00,150445.5,0.0,0.0,80.20781048387097,6.924
2023-01-01 04:59:00+00:00,150445.5,0.0,0.0,80.20783669354839,6.924
2023-01-01 05:00:00+00:00,150445.5,0.0,0.0,80.20786290322582,6.924
2023-01-01 05:01:00+00:00,150445.5,0.0,0.0,80.20788911290323,6.924
2023-01-01 05:02:00+00:00,150445.5,0.0,0.0,80.20791532258065,6.924
2023-01-01 05:03:00+00:00,150445.5,0.0,0.0,80.20794153225806,6.924
2023-01-01 05:04:00+00:00,150445.5,0.0,0.0,80.20796774193549,6.924
2023-01-01 05:05:00+00:00,150445.5,0.0,0.0,80.2079939516129,6.924
2023-01-01 05:06:00+00:00,150445.5,0.0,0.0,80.20802016129032,6.924
2023-01-01 05:07:00+00:00,150445.5,0.0,0.0,80.20804637096775,6.924
2023-01-01 05:08:00+00:00,150445.5,0.0,0.0,80.20807258064517,6.924
2023-01-01 05:09:00+00:00,150445.5,0.0,0.0,80.20809879032258,6.924
2023-01-01 05:10:00+00:00,150445.5,0.0,0.0,80.20812500000001,6.924
2023-01-01 05:11:00+00:00,150445.5,0.0,0.0,80.20815120967742,6.924
2023-01-01 05:12:00+00:00,150445.5,0.0,0.0,80.20817741935484,6.924
2023-01-01 05:13:00+00:00,150445.5,0.0,0.0,80.20820362903225,6.924
2023-01-01 05:14:00+00:00,150445.5,0.0,0.0,80.20822983870968,6.924
2023-01-01 05:15:00+00:00,150445.5,0.0,0.0,80.2082560483871,6.924
2023-01-01 05:16:00+00:00,150445.5,0.0,0.0,80.20828225806451,6.924
2023-01-01 05:17:00+00:00,150445.5,0.0,0.0,80.20830846774194,6.924
2023-01-01 05:18:00+00:00,150445.5,0.0,0.0,80.20833467741936,6.924
2023-01-01 05:19:00+00:00,150445.5,0.0,0.0,80.20836088709677,6.924
2023-01-01 05:20:00+00:00,150445.5,0.0,0.0,80.2083870967742,6.924
2023-01-01 05:21:00+00:00,150445.5,0.0,0.0,80.20841330645162,6.924
2023-01-01 05:22:00+00:00,150445.5,0.0,0.0,80.20843951612903,6.924
2023-01-01 05:23:00+00:00,150445.5,0.0,0.0,80.20846572580645,6.924
2023-01-01 05:24:00+00:00,150445.5,0.0,0.0,80.20849193548388,6.924
2023-01-01 05:25:00+00:00,150445.5,0.0,0.0,80.20851814516129,6.924
2023-01-01 05:26:00+00:00,150445.5,0.0,0.0,80.20854435483871,6.924
2023-01-01 05:27:00+00:00,150445.5,0.0,0.0,80.20857056451614,6.924
2023-01-01 05:28:00+00:00,150445.5,0.0,0.0,80.20859677419355,6.924
2023-01-01 05:29:00+00:00,150445.5,0.0,0.0,80.20862298387097,6.924
2023-01-01 05:30:00+00:00,150445.5,0.0,0.0,80.2086491935484,6.924
2023-01-01 05:31:00+00:00,150445.5,0.0,0.0,80.20867540322581,6.924
